x,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.000000e+00,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,not_finite,
7.300000e-01,0,9215857591003153115,9215857591003153114,1,1,9215857591003153115,9215857591003153115,9215857591003153115,9215857591003153115,
7.400000e-01,0,9215627811967421100,9215627811967421101,1,1,9215627811967421101,9215627811967421101,9215627811967421101,9215627811967421101,
7.500000e-01,0,9215401117307298542,9215401117307298542,1,1,9215401117307298542,9215401117307298542,9215401117307298542,9215401117307298542,
7.600000e-01,0,9215177425313839178,9215177425313839177,0,0,9215177425313839178,9215177425313839178,9215177425313839178,9215177425313839178,
7.700000e-01,0,9214956657482555353,9214956657482555348,0,0,9214956657482555353,9214956657482555353,9214956657482555353,9214956657482555353,
7.800000e-01,0,9214711020661255095,9214711020661255093,0,0,9214711020661255095,9214711020661255095,9214711020661255095,9214711020661255095,
7.900000e-01,0,9214266391755236802,9214266391755236800,0,0,9214266391755236802,9214266391755236802,9214266391755236802,9214266391755236802,
8.000000e-01,0,9213827355814074980,9213827355814074979,0,0,9213827355814074980,9213827355814074980,9213827355814074980,9213827355814074980,
8.100000e-01,0,9213393773876692070,9213393773876692060,1,1,9213393773876692070,9213393773876692070,9213393773876692070,9213393773876692070,
8.200000e-01,0,9212965512097403771,9212965512097403767,1,1,9212965512097403771,9212965512097403771,9212965512097403771,9212965512097403771,
8.300000e-01,0,9212542441497884412,9212542441497884403,0,0,9212542441497884412,9212542441497884412,9212542441497884412,9212542441497884412,
8.400000e-01,0,9212124437733985789,9212124437733985785,0,0,9212124437733985789,9212124437733985789,9212124437733985789,9212124437733985789,
8.500000e-01,0,9211711380876354691,9211711380876354683,1,1,9211711380876354691,9211711380876354691,9211711380876354691,9211711380876354691,
8.600000e-01,0,9211303155203880745,9211303155203880737,0,0,9211303155203880745,9211303155203880745,9211303155203880745,9211303155203880745,
8.700000e-01,0,9210899649009084482,9210899649009084478,0,0,9210899649009084482,9210899649009084482,9210899649009084482,9210899649009084482,
8.800000e-01,0,9210500754414626846,9210500754414626838,1,1,9210500754414626846,9210500754414626846,9210500754414626846,9210500754414626846,
8.900000e-01,0,9209801340784546503,9209801340784546503,1,1,9209801340784546503,9209801340784546503,9209801340784546503,9209801340784546503,
9.000000e-01,0,9209008799644085612,9209008799644085606,0,0,9209008799644085612,9209008799644085612,9209008799644085612,9209008799644085612,
9.100000e-01,0,9208225016043500167,9208225016043500167,1,1,9208225016043500167,9208225016043500167,9208225016043500167,9208225016043500167,
9.200000e-01,0,9207449798555373789,9207449798555373788,1,1,9207449798555373789,9207449798555373789,9207449798555373789,9207449798555373789,
9.300000e-01,0,9206682961960992741,9206682961960992734,1,1,9206682961960992741,9206682961960992741,9206682961960992741,9206682961960992741,
9.400000e-01,0,9205879320079400392,9205879320079400388,0,0,9205879320079400392,9205879320079400392,9205879320079400392,9205879320079400392,
9.500000e-01,0,9204366191798900240,9204366191798900239,1,1,9204366191798900240,9204366191798900240,9204366191798900240,9204366191798900240,
9.600000e-01,0,9202868908084671403,9202868908084671396,1,1,9202868908084671403,9202868908084671403,9202868908084671403,9202868908084671403,
9.700000e-01,0,9201273175330941314,9201273175330941311,0,0,9201273175330941314,9201273175330941314,9201273175330941314,9201273175330941314,
9.800000e-01,0,9198328488222335073,9198328488222335070,1,1,9198328488222335073,9198328488222335073,9198328488222335073,9198328488222335073,
9.900000e-01,0,9193806909386650087,9193806909386650087,0,0,9193806909386650087,9193806909386650087,9193806909386650087,9193806909386650087,
1.000000e+00,0,4616870979110786326,4616870979110786324,0,0,4616870979110786326,4616870979110786326,4616870979110786326,4616870979110786326,
